iter	RMSE
513	0.03305019601
514	0.03302902815
515	0.03300796365
516	0.0329869706
517	0.03296603774
518	0.03294515864
519	0.03292437277
520	0.03290367137
521	0.03287929333
522	0.03285871261
523	0.03283822833
524	0.0328178129
525	0.03279745316
526	0.03276306868
527	0.03274278224
528	0.0327225792
529	0.03270247215
530	0.03268242256
531	0.03264899086
532	0.03262904651
533	0.03260916773
534	0.03258934027
535	0.03256958045
536	0.03254626021
537	0.03241585542
538	0.03239614478
539	0.03237651434
540	0.03235696175
541	0.03233748428
542	0.03231807587
543	0.03229871093
544	0.03227942059
545	0.03226021006
546	0.03224109121
547	0.03222202739
548	0.03219566173
549	0.03217671108
550	0.03215782787
551	0.0321389811
552	0.03212019807
553	0.0321014936
554	0.03208287442
555	0.03205047381
556	0.03203192464
557	0.03201345451
558	0.03199504432
559	0.03197668644
560	0.0319583658
561	0.03189168432
562	0.0318734021
563	0.03185519597
564	0.03182819324
565	0.03181007157
566	0.03179202099
567	0.03177402484
568	0.0317560868
569	0.03173819091
570	0.03172034841
571	0.03170258101
572	0.03168489353
573	0.03166727075
574	0.03164971733
575	0.03163221706
576	0.03155403462
577	0.03153653284
578	0.03151586923
579	0.03149844093
580	0.0314810783
581	0.03146378487
582	0.03144658597
583	0.03142944966
584	0.03141235163
585	0.03139531063
586	0.03137831875
587	0.03136137268
588	0.03134449068
589	0.03128156051
590	0.03126469779
591	0.03124792738
592	0.03121972704
593	0.03120303132
594	0.03118635815
595	0.03116973717
596	0.03115316162
597	0.03113663788
598	0.03112018132
599	0.03110378706
600	0.03108748511
601	0.03107125346
602	0.03105504392
603	0.03103888533
604	0.03102277109
605	0.0310067074
606	0.03098775741
607	0.03097179286
608	0.03095591239
609	0.03094011119
610	0.03092434257
611	0.03090860879
612	0.0308929203
613	0.03086860879
614	0.03085295414
615	0.03083736701
616	0.03082183603
617	0.03080638703
618	0.03079101531
619	0.03077567546
620	0.03072276487
621	0.03070743263
622	0.03065513863
623	0.03063982322
624	0.03062454321
625	0.03060931997
626	0.03059415045
627	0.03057905186
628	0.03056403125
629	0.03054906145
630	0.03053411457
631	0.03051921237
632	0.03050434771
633	0.03048953164
634	0.03047476828
635	0.03044783263
636	0.03043311215
637	0.03041847517
638	0.03040390192
639	0.03038934915
640	0.03037483725
641	0.03036036445
642	0.03034593152
643	0.03033155178
644	0.03031722344
645	0.03030297115
646	0.03028879059
647	0.03027463987
648	0.03026052103
649	0.0302428124
650	0.03022874666
651	0.03021472232
652	0.03015441538
653	0.03014040185
654	0.03012643985
655	0.0301125493
656	0.0300617147
657	0.0300478697
658	0.03003406073
659	0.03001141354
660	0.02999763634
661	0.02998388687
662	0.02997016137
663	0.02995648663
664	0.02994286995
665	0.0299293209
666	0.02991583252
667	0.0299023897
668	0.02988898894
669	0.02987562249
670	0.02986227155
671	0.02984896851
672	0.02983571702
673	0.02982252894
674	0.02980940138
675	0.02979632818
676	0.0297566167
677	0.02970666822
678	0.02969359374
679	0.02968055671
680	0.02966753918
681	0.0295991789
682	0.02958611094
683	0.02956420444
684	0.02955119283
685	0.0295382522
686	0.02952536099
687	0.02951251883
688	0.02946120178
689	0.02944838941
690	0.02943561425
691	0.02942287699
692	0.02941017078
693	0.02939748823
694	0.02938485538
695	0.02937228277
696	0.02935976558
697	0.0293145616
698	0.02930206117
699	0.02928279532
700	0.02927034318
701	0.02924199397
702	0.02922955721
703	0.02921715831
704	0.02920478545
705	0.02919244153
706	0.02918016443
707	0.02916793442
708	0.02913083742
709	0.02908539334
710	0.0290731744
711	0.02906100122
712	0.0290488605
713	0.0290367475
714	0.02902466854
715	0.02901261335
716	0.02897187754
717	0.02891891325
718	0.02890683561
719	0.02889480268
720	0.02887602503
721	0.02886404831
722	0.0288521298
723	0.02884026513
724	0.02882842795
725	0.02881662302
726	0.02880484917
727	0.0287930933
728	0.02878135747
729	0.0287372496
730	0.02872554321
731	0.02871389909
732	0.02870230873
733	0.02869077177
734	0.02867925669
735	0.0286571963
736	0.02864570648
737	0.02863424503
738	0.02862279874
739	0.02861137497
740	0.02860000382
741	0.02858869293
742	0.02857742972
743	0.02856621913
744	0.02855502714
745	0.02854386968
746	0.02853273895
747	0.02852162064
748	0.02846014155
749	0.02844899988
750	0.02843791904
751	0.02842689161
752	0.02840979593
753	0.02837479615
754	0.02833321201
755	0.02832219266
756	0.02831120758
757	0.02830024967
758	0.02828932611
759	0.02827842766
760	0.02826755755
761	0.02825671252
762	0.02823438616
763	0.02822357588
764	0.02821281777
765	0.028202104
766	0.02819142362
767	0.02818076976
768	0.02817014936
769	0.02812040692
770	0.02810975638
771	0.02809914903
772	0.02808266645
773	0.02807208487
774	0.02806154253
775	0.02805105907
776	0.02804062387
777	0.02803022407
778	0.02801984364
779	0.02800947783
780	0.02799914269
781	0.02798882182
782	0.02797853201
783	0.02796827383
784	0.02795238245
785	0.02790783512
786	0.02789758739
787	0.0278873973
788	0.02786630487
789	0.02785613785
790	0.02781857063
791	0.02780836144
792	0.02779819268
793	0.02778806248
794	0.02777795686
795	0.02776788089
796	0.02775783969
797	0.0277478388
798	0.027737873
799	0.02770185288
800	0.02769184262
801	0.02768187313
802	0.02766626271
803	0.02765632016
804	0.02764641597
805	0.02763655025
806	0.02762672081
807	0.02761691592
808	0.02760713916
809	0.02756374866
810	0.02755397655
811	0.0275442419
812	0.02753453927
813	0.02752485203
814	0.02747727835
815	0.02746209757
816	0.02745242315
817	0.02744276821
818	0.02743314487
819	0.02739772934
820	0.02736380674
821	0.02734258537
822	0.02733297066
823	0.02732338521
824	0.02731383424
825	0.02730431421
826	0.02729482056
827	0.02725695159
828	0.0272474312
829	0.0272379559
830	0.02722851358
831	0.02721909358
832	0.02720970387
833	0.02719490057
834	0.02715998528
835	0.02715058617
836	0.02714120905
837	0.02713185843
838	0.02712252905
839	0.02711322586
840	0.02710395819
841	0.02708361661
842	0.02707438666
843	0.02706518435
844	0.02703230593
845	0.02700759214
846	0.02699839531
847	0.02698923146
848	0.02698009001
849	0.0269657185
850	0.0269565896
851	0.026947489
852	0.02693840827
853	0.02692935539
854	0.02689850575
855	0.02687523384
856	0.02686621335
857	0.02685722783
858	0.02684826241
859	0.02680470819
860	0.02677610435
861	0.02674478506
862	0.02672374496
863	0.02670969411
864	0.02667900378
865	0.02665913722
866	0.0266501443
867	0.02664117585
868	0.02662569873
869	0.02661673945
870	0.02660780874
871	0.02659889636
872	0.02656557612
873	0.02655664489
874	0.02654776432
875	0.02653892685
876	0.02653012233
877	0.02651080102
878	0.02650200486
879	0.02646168658
880	0.02645288563
881	0.02644411242
882	0.02642087211
883	0.02641213177
884	0.02633995925
885	0.02631053385
886	0.02630177239
887	0.02629304085
888	0.02627944561
889	0.0262707283
890	0.02626205372
891	0.02624394458
892	0.02623529912
893	0.02622667686
894	0.02621806338
895	0.02620946562
896	0.02620089442
897	0.02619235961
898	0.02618384627
899	0.02611771429
900	0.02610920052
901	0.02610070535
902	0.02609225125
903	0.02607895013
904	0.02604377891
905	0.02603534104
906	0.02602692565
907	0.02601851819
908	0.02601012572
909	0.02600175286
910	0.02599342047
911	0.02598510973
912	0.02597682419
913	0.02596855363
914	0.02592882838
915	0.02592057795
916	0.02589159692
917	0.02588335787
918	0.02586513043
919	0.025856909
920	0.0258487013
921	0.0258358034
922	0.02582760061
923	0.02581941254
924	0.02581125794
925	0.02577292678
926	0.02576038619
927	0.02575224607
928	0.02574412742
929	0.0257360279
930	0.02572793962
931	0.02571988179
932	0.02571185505
933	0.02570385568
934	0.02569586676
935	0.02568788819
936	0.02567993093
937	0.0256720149
938	0.02566411897
939	0.02565624437
940	0.02559485986
941	0.02558697343
942	0.02557911151
943	0.02557128052
944	0.02556346754
945	0.02553128028
946	0.0255189617
947	0.02551110717
948	0.02550326484
949	0.02548687808
950	0.02547907456
951	0.02547130466
952	0.02546355374
953	0.02545583097
954	0.02541596564
955	0.02538219477
956	0.02537446995
957	0.02536676313
958	0.02535906662
959	0.02535138705
960	0.02534373232
961	0.02533608464
962	0.0253284539
963	0.02532086001
964	0.02528605868
965	0.02524997678
966	0.02524235206
967	0.02523029485
968	0.02522271438
969	0.02520671596
970	0.02519915233
971	0.02519160712
972	0.02518407007
973	0.02517236076
974	0.02516482766
975	0.02515730407
976	0.02514978941
977	0.02509340822
978	0.02508589174
979	0.02507840406
980	0.02507093701
981	0.02506350852
982	0.02499140318
983	0.02495598379
984	0.02494853723
985	0.02490854314
986	0.02490106776
987	0.0248936251
988	0.02487970067
989	0.02487226533
990	0.02486483694
991	0.02485742523
992	0.02485004164
993	0.02484267332
994	0.02483531828
995	0.02482798598
996	0.02479871658
997	0.02476913539
998	0.02475761953
999	0.02475030468
